Inst Code,Branch Code,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_I BOYS,SC_I GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS
SRYS,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",30999,32494,74348,75366,48166,48166,30999,32494,49967,49967,74319,86654,114895,114895,121947,142679,38736,38736
SRYS,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38096,38096,66361,97980,54835,54835,76484,76484,54326,54326,38096,114134,137093,137093,128656,138734,41351,42507
SRYS,MEC,MECHANICAL ENGINEERING,44953,44953,107750,107750,127211,127211,44953,44953,44953,88701,114629,114629,44953,44953,135940,140381,86310,86310
STLW,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,NA,32261,NA,93074,NA,49443,NA,32261,NA,47039,NA,37552,NA,125222,NA,142161,NA,41929
STLW,CME,COMPUTER ENGINEERING,NA,44447,NA,120157,NA,69130,NA,73467,NA,66324,NA,60515,NA,44447,NA,145701,NA,51843
STLW,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,29426,NA,79446,NA,46800,NA,131045,NA,45029,NA,41392,NA,123559,NA,137069,NA,41276
STLW,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",NA,30553,NA,73259,NA,42778,NA,30553,NA,46415,NA,39774,NA,30553,NA,141464,NA,42872
STLW,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,41896,NA,104065,NA,68097,NA,67185,NA,65242,NA,71854,NA,145646,NA,146563,NA,58893
STLW,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,64627,NA,109979,NA,88883,NA,64627,NA,84696,NA,87303,NA,149246,NA,146806,NA,88335
STLW,INF,INFORMATION TECHNOLOGY,NA,42983,NA,111343,NA,60612,NA,53431,NA,56774,NA,53007,NA,42983,NA,144335,NA,48511
SUCE,CSA,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),75871,105481,75871,105481,75871,134055,75871,105481,151294,151294,75871,105481,75871,105481,148892,148892,75871,135216
SUCE,CSE,COMPUTER SCIENCE AND ENGINEERING,52060,52060,126063,126063,80634,96669,96420,96420,92724,108991,135440,135440,52060,52060,144542,144542,105405,118495
SUCE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,106671,106671,129337,131172,139110,139110,106671,106671,106671,140118,106671,106671,106671,106671,150042,150042,118543,118543
SUCE,INF,INFORMATION TECHNOLOGY,89180,89180,89180,89180,125132,125132,89180,89180,89180,89180,89180,140820,89180,89180,143060,143060,89180,89180
SVES,CIV,CIVIL ENGINEERING,121445,121445,121445,121445,121445,121445,121445,121445,132932,132932,121445,121445,121445,121445,130749,149967,134091,134091
SVES,CSE,COMPUTER SCIENCE AND ENGINEERING,97369,97369,132868,132868,114802,132626,97369,97369,126199,126199,106099,106099,97369,141870,147032,148416,109953,109953
SVES,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",81443,81443,122166,122166,81443,127924,81443,81443,119314,119314,81443,81443,81443,81443,151480,151480,90260,127778
SVES,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86728,86728,95812,95812,135094,135094,86728,86728,123489,123489,86728,86728,86728,86728,106952,106952,86728,86728
SVES,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014,146014
SVIT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,57952,60942,102410,121383,68774,74826,70406,70406,79615,79615,68574,68574,57952,60942,76580,98851,75899,75899
SVIT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),54055,59510,100488,135102,83784,83784,54055,59510,81217,87042,109471,109471,54055,59510,136863,136863,77028,77028
SVIT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),61337,61337,113976,119049,92069,92069,61337,61337,75089,89034,108815,119333,61337,61337,142651,143613,72608,72608
SVIT,CSE,COMPUTER SCIENCE AND ENGINEERING,27668,43251,90554,90554,61198,61198,27668,43251,46204,50745,60530,67381,27668,128390,114264,120104,49126,49126
SVIT,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",50913,52963,107366,121209,79823,79823,50913,53892,67814,85954,84316,95007,50913,138874,138532,150726,65773,65773
SVIT,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),60981,85490,106725,106725,101385,113762,60981,85490,98942,98942,126684,126684,60981,85490,144292,145908,94207,103445
SVSE,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),85119,85119,117162,117162,141858,141858,85119,85119,146874,146874,151427,151427,85119,85119,144856,146628,85119,123910
SVSE,CSE,COMPUTER SCIENCE AND ENGINEERING,96508,96755,116823,128454,133113,133113,96508,96755,134336,134336,115313,129537,148433,148479,151774,151774,130872,130872
SVSE,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",81695,81695,121037,133587,132276,132276,81695,109238,133820,133820,116984,118519,100662,100662,150710,151313,128594,128594
SVSE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,99163,99163,99163,99163,127569,131142,99163,99163,132217,132217,115843,115843,99163,99163,99163,146306,99163,99163
SVSE,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,125616,125616,125616,125616,125616,125616,125616,125616,145015,145015,125616,125616,125616,125616,125616,125616,125616,125616
TCEK,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,97673,97673,105125,105125,146621,146621,97673,97673,125443,125443,97673,97673,97673,150347,144578,151044,97673,97673
TCEK,CSE,COMPUTER SCIENCE AND ENGINEERING,66641,87474,113378,113378,142699,142699,148656,148656,108967,126577,113945,113945,141781,141781,145918,145918,66641,87474
TCEK,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",82813,82813,115409,127941,94541,94541,82813,82813,82813,94297,125398,125398,82813,82813,150107,150107,82813,120063
TCEK,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84997,84997,99075,106874,116285,119270,84997,120011,99017,99017,84997,123368,84997,145808,145609,145609,84997,84997
TCEK,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,114130,114130,127529,127529,114130,135058,114130,114130,114130,114130,114130,114130,114130,114130,151320,151320,114130,114130
TCTK,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,94346,94346,94346,140793,109394,109394,94346,94346,94346,122056,94346,124786,94346,94346,94346,133509,94346,134824
TCTK,CSE,COMPUTER SCIENCE AND ENGINEERING,123054,123054,123054,123054,134036,134036,123054,123054,129780,129780,146498,146498,123054,123054,150916,150916,123054,123054
TCTK,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,102684,102684,102684,123733,125749,125749,102684,102684,135177,135177,102684,127216,102684,102684,150753,150753,102684,102684
TCTK,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614,98614
TKEM,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46542,46542,78212,104858,60594,66482,46542,46542,60921,60921,72647,72647,46542,46542,129223,141872,51280,51280
TKEM,CSE,COMPUTER SCIENCE AND ENGINEERING,46413,46413,87438,104731,61874,64692,55971,61772,59758,60602,88874,117829,150268,150268,127534,140749,55145,55145
TKEM,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",36598,36598,74099,80500,49336,51502,36598,36598,55285,58375,62538,102627,36598,36598,106564,142057,45577,45577
TKEM,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,34765,61663,135444,135444,87182,87182,121464,121464,79116,79116,113566,119220,145190,145190,139687,150606,72411,73710
TKEM,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79801,79801,101485,101485,100094,108286,79801,79801,92931,92931,94921,94921,79801,79801,138395,149037,92939,102464
TKEM,INF,INFORMATION TECHNOLOGY,54162,54162,113755,132120,68791,73042,54162,54162,67281,67281,103956,130677,54162,54162,136070,142316,61486,61486
TKRC,CIV,CIVIL ENGINEERING,53135,73897,109452,109452,83829,104771,53135,73897,80960,80960,53135,73897,53135,73897,106885,108632,109830,109830
TKRC,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36792,37858,78550,87350,52931,59109,64149,64149,51811,52713,73575,102376,136027,136027,119292,130295,43268,45766
TKRC,CSE,COMPUTER SCIENCE AND ENGINEERING,30387,32958,70192,78405,51351,52854,42434,47221,49552,49552,70379,81636,138221,141731,93132,119542,42942,42942
TKRC,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",33543,33543,74053,76567,49377,54585,34836,58697,50142,50142,69106,97755,142304,149863,105775,134706,41137,41489
TKRC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,36368,48468,94381,112294,66407,77406,36368,59011,60722,60722,93934,123083,141649,141649,134623,144662,57963,57963
TKRC,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,57535,57535,57535,120647,86547,101695,76805,76805,72885,72885,89479,89479,57535,57535,135788,146412,92651,92651
TKRC,INF,INFORMATION TECHNOLOGY,45926,45926,107892,107892,62256,67538,45926,60114,56623,59199,77108,104227,128972,128972,121198,138884,49346,49346
TPCE,CSE,COMPUTER SCIENCE AND ENGINEERING,78777,78777,104433,130249,129713,129713,78777,78777,133066,133066,131878,131878,78777,127160,151743,151743,118616,131729
TPCE,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",81130,81130,119724,119724,114753,114753,81130,81130,116819,116951,118498,128115,81130,81130,149951,149951,132096,132096
TPCE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51877,51877,51877,51877,51877,51877,51877,51877,130491,130731,51877,51877,51877,51877,138522,150944,126280,126280
TRRM,CSE,COMPUTER SCIENCE AND ENGINEERING,57641,57641,134297,134297,86781,86781,57641,57641,80346,80346,99252,123722,57641,57641,143061,146168,74742,75730
TRRM,INF,INFORMATION TECHNOLOGY,72807,72807,120111,120111,111540,111540,88046,104634,106857,106857,130869,130869,150350,150350,147183,149393,104864,104864
VAGE,CIV,CIVIL ENGINEERING,101202,114285,144793,144793,149369,149910,101202,146267,150871,150871,150982,150982,101202,143677,150160,151631,101202,114285
VAGE,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),67515,67515,133244,133244,114007,114007,94824,94824,93048,94514,116530,132511,138138,138138,142089,147280,124615,128709
VAGE,CSE,COMPUTER SCIENCE AND ENGINEERING,54553,55466,128069,128069,97061,97061,89072,89072,88760,88760,112510,128845,145650,145650,139623,141290,106460,135179
VAGE,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",61260,61260,135056,135056,106658,106658,61260,69224,84601,95834,127512,127512,61260,141177,143311,151639,134178,134178
VAGE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69060,69642,133683,133683,128204,128204,74805,74805,109265,109265,129829,129829,96545,96545,146583,151477,128939,128939
VAGE,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,92239,98080,141103,141103,144096,144575,144671,144671,127330,145947,132045,146674,143888,143888,148278,150105,133597,133597
VAGE,MEC,MECHANICAL ENGINEERING,60742,60742,145861,151170,150131,150131,60742,60742,151145,151145,151276,151276,60742,60742,149138,149138,60742,60742
VASV,CIV,CIVIL ENGINEERING,20195,24705,60243,84608,33252,33252,57292,57292,27633,39792,36016,36016,116931,116931,53553,55462,29545,39632
VASV,CSE,COMPUTER SCIENCE AND ENGINEERING,2089,2358,5756,6072,2825,3029,2089,11007,2816,2858,4804,5616,2089,34872,14894,16351,2241,2603
VASV,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",2287,2287,6549,6549,3087,3583,11382,11382,2950,3185,5303,7283,17723,17723,14784,16957,2339,2596
VASV,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,5339,5908,13777,15052,7392,8156,14318,14318,7487,8349,14826,14826,35918,35918,28144,29015,5682,6261
VASV,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,10583,13331,35627,35627,13319,21231,10583,13331,15035,18996,10583,60843,10583,13331,34356,37321,12798,15948
VASV,INF,INFORMATION TECHNOLOGY,4295,4295,13698,13698,5229,5793,4295,19349,5354,6180,7155,14665,44072,44637,25648,28058,4383,4589
VASV,MEC,MECHANICAL ENGINEERING,17254,26911,45481,45828,32518,58197,95950,95950,27553,41572,27093,27093,17254,26911,59701,69804,26291,28155
VBIT,CIV,CIVIL ENGINEERING,40877,48308,59305,59305,57820,71997,40877,48308,85821,85821,40877,113332,40877,48308,112901,151122,73460,73460
VBIT,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,28078,28078,63769,63769,41172,42628,28078,28078,35607,39889,62735,62735,28078,28078,91459,124245,29753,30614
VBIT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),24257,25277,54176,54176,36489,36489,24257,25277,33409,33409,66281,78667,24257,142478,89784,98777,26884,28411
VBIT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),22413,23588,50488,53709,32984,32984,22413,119917,31206,32365,63505,79234,140727,140727,86243,88741,26685,26685
VBIT,CSE,COMPUTER SCIENCE AND ENGINEERING,19271,19581,47712,51389,30948,30948,78127,88410,28782,28782,62279,78824,116824,138714,80074,83725,23486,23486
VBIT,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",19608,19608,39188,47607,28755,29170,53798,53798,26611,27812,45235,68667,140440,140440,82502,83582,23577,23577
VBIT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30979,30979,74006,74006,47364,47364,47350,47350,47242,47242,89192,102857,123543,123543,110470,136577,38773,38773
VBIT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,46268,46268,116555,116555,63947,74485,46268,73210,54408,67237,123027,123027,46268,46268,121063,142708,67576,67576
VBIT,INF,INFORMATION TECHNOLOGY,27447,27447,70768,76046,41486,45138,38826,38826,38595,44260,66616,85256,151088,151088,99946,130930,32524,32533
VBIT,MEC,MECHANICAL ENGINEERING,51039,62109,51039,116925,75891,109488,51039,62109,79490,79490,97901,97901,51039,62109,133911,133911,51039,99755
VCET,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,72402,93439,104117,112854,102909,105188,105136,105136,99354,112738,121241,121241,72402,149695,134056,145932,114639,114639
VCET,CIV,CIVIL ENGINEERING,59335,59335,149470,149470,150327,151123,59335,59335,151457,151731,147698,147698,59335,59335,145227,145227,59335,59335
VCET,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),62285,62285,124914,124914,71895,71895,82372,82372,78505,78505,133603,134312,108377,108377,138891,142147,80333,83068
VCET,CSE,COMPUTER SCIENCE AND ENGINEERING,40107,40107,128843,128843,69594,79783,40107,40107,75914,75914,120931,122970,40107,40107,127878,148295,74129,74129
VCET,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",51830,51830,126520,126520,89315,89315,85950,85950,82982,86208,103107,133357,51830,147243,138959,150258,72441,79050
VCET,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44279,44279,123016,123016,114637,116326,83156,83156,105501,105501,44279,117270,138496,138496,142419,147922,102951,102951
VCET,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67829,67829,67829,111720,122943,126805,67829,67829,94645,118564,112626,112626,67829,67829,142128,142128,111875,130681
VCET,MEC,MECHANICAL ENGINEERING,74953,74953,117916,117916,119222,120623,74953,74953,108149,108149,74953,74953,74953,74953,143717,149105,128087,128087
VGNT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,35946,42736,77227,80872,48097,48097,35946,102598,53491,53491,64489,64489,114221,114221,98817,137063,41355,42736
VGNT,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,38783,39124,77938,79266,51594,57663,38783,39124,60846,60846,83593,104650,69359,69359,135857,137626,42423,42423
VGNT,CIV,CIVIL ENGINEERING,35665,75164,103401,118905,67810,104067,35665,75164,94780,133656,35665,75164,35665,75164,133841,141663,35665,119575
VGNT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36748,36748,74220,79919,50687,54931,104983,104983,52333,52333,74852,74852,36748,131574,137051,147721,41012,41856
VGNT,CSE,COMPUTER SCIENCE AND ENGINEERING,28455,28648,71916,71916,41456,41456,94368,94368,42788,44321,51943,53053,96445,96445,98852,142677,34316,35475
VGNT,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",31648,33688,74639,76372,45529,47483,31648,111792,48552,48552,65942,65942,31648,128127,132981,148851,38354,38354
VGNT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44431,45068,100139,123656,62699,66804,60873,60873,58402,59494,93649,101356,137950,137950,138464,149460,49496,50732
VGNT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,54417,73825,126688,129262,82338,86083,79411,79411,68152,82534,107377,107377,54417,73825,94362,144282,66962,95755
VGNT,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,64620,64620,64620,64620,72458,101617,98515,98515,64620,101298,116174,116174,64620,64620,110481,110481,73697,73697
VGNT,INF,INFORMATION TECHNOLOGY,39688,42235,92271,98528,62429,64232,39688,42235,58164,58164,79796,124118,39688,42235,139521,142719,44694,45254
VGNT,MEC,MECHANICAL ENGINEERING,66148,66148,124848,124848,71144,116683,66148,66148,106163,116708,117784,117784,66148,66148,136176,136740,101768,119565
VGSE,CIV,CIVIL ENGINEERING,117973,124506,134904,134904,117973,124506,117973,124506,117973,124506,117973,124506,117973,124506,117973,124506,117973,124506
VGSE,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),83624,83624,133977,133977,119318,119318,121404,121404,97387,120847,121684,128508,83624,83624,122420,122420,113207,113207
VGSE,CSE,COMPUTER SCIENCE AND ENGINEERING,81479,81479,134047,134047,114785,114785,102459,102459,109740,109740,98623,127688,148629,148629,149676,151636,134741,135365
VGSE,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",73940,73940,132355,132355,101763,101763,73940,100838,109061,109061,99318,128161,73940,95041,116250,147966,134948,134948
VGSE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,97309,97309,132470,132470,135153,135153,97309,97309,133059,134621,118020,122735,148381,148381,148517,148517,97309,97309
VGSE,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,97576,97576,97576,97576,120514,120514,97576,97576,117385,117385,97576,97576,97576,97576,139564,139564,97576,97576
VGWL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),71186,71186,125708,125708,91146,91146,71186,71186,83252,83252,135413,135413,71186,71186,141368,150873,102590,128898
VGWL,CSE,COMPUTER SCIENCE AND ENGINEERING,62637,62637,129697,129697,88360,95305,72143,72143,80261,85452,133213,133213,145960,145960,144962,144962,124572,133944
VGWL,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",69230,69230,100293,100293,74600,78464,69230,69230,79918,80670,134555,134555,69230,82241,147029,150021,102300,102300
VGWL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,70741,71148,102805,123128,108863,108863,70741,92837,84019,90808,104879,106171,70741,81412,149885,151436,76703,79152
VISA,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),122504,122504,134922,144181,133767,139442,134701,134701,133631,134455,141099,141639,133789,133789,141538,151317,122504,132650
VISA,CSE,COMPUTER SCIENCE AND ENGINEERING,67572,67572,67572,67572,110983,134990,67572,67572,109374,126335,67572,67572,67572,67572,147783,147867,121671,121671
VISA,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",88545,88545,120242,121758,98725,132238,88545,88545,115128,132468,110339,110339,88545,88545,151030,151030,88545,134973
VISA,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,121499,121499,144137,144137,148017,148017,121499,121499,121499,148938,121499,149221,121499,121499,142417,150366,128333,128333
VISA,INF,INFORMATION TECHNOLOGY,94917,94917,94917,142116,143621,145008,148491,148491,149015,149015,149765,149765,94917,94917,149299,149299,94917,94917
VITS,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),125232,125232,125232,125232,144379,144379,125232,125232,125232,125232,137129,137129,125232,125232,125232,125232,125232,125232
VITS,CSE,COMPUTER SCIENCE AND ENGINEERING,65487,65487,102018,102018,121154,121154,65487,65487,127601,132006,126085,126085,65487,65487,151086,151086,81154,131487
VITS,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,82935,122647
VJEC,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2265,2443,4316,7039,3243,3850,9271,9271,3112,3256,5757,5757,23273,23273,14609,16711,2344,2529
VJEC,AUT,AUTOMOBILE ENGINEERING,24624,37527,55280,63962,45121,47192,24624,37527,39760,56028,70903,70903,24624,37527,95003,134043,27803,37756
VJEC,BIO,BIO-TECHNOLOGY,36132,36132,107727,107727,47488,47841,42635,42635,40326,40326,91859,91859,36132,36132,36132,140271,42864,55880
VJEC,CIV,CIVIL ENGINEERING,22324,22559,58269,61821,37212,40824,76744,76744,29611,34747,29830,37867,69969,69969,50423,50423,28959,33039
VJEC,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,3367,3367,8534,13905,4304,4740,3367,17848,4833,4833,7895,13219,3367,24048,18835,18835,3555,4220
VJEC,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2895,3520,8337,8337,3711,3757,2895,3520,3342,3526,5570,13012,2895,3520,17391,20242,3162,3548
VJEC,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2532,2541,6460,6460,3291,3473,9587,9587,2836,2902,5143,8616,2532,2541,16435,19658,2691,2691
VJEC,CSE,COMPUTER SCIENCE AND ENGINEERING,1445,1707,2901,3726,1906,1906,1445,7365,1846,1846,2926,5543,21970,21970,13232,13293,1492,1803
VJEC,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",1845,1963,4292,5747,2458,2742,2520,2520,2299,2387,3882,6747,16892,16892,14422,16583,2098,2098
VJEC,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),3276,3276,7985,10080,4597,5449,3276,3276,4408,4408,6926,14788,32460,32460,24510,29186,3525,4563
VJEC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,4044,4395,10913,13344,6200,6200,11722,13119,6128,7032,14102,18575,4044,50975,25792,25792,5338,5385
VJEC,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,8484,11959,31301,31301,17613,17613,21612,21612,11349,12112,33894,92019,144503,144503,33419,40196,12777,14396
VJEC,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,12935,13937,49518,49518,17837,21321,23212,23212,19755,19755,40766,73737,151207,151207,67190,123064,17335,18073
VJEC,EVL,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),6089,6192,12403,14952,7488,11579,6089,72381,8117,11502,18775,18775,6089,68325,58950,67622,6316,6486
VJEC,INF,INFORMATION TECHNOLOGY,3527,3527,10799,10894,4123,4734,3527,12755,4859,4859,8755,12109,3527,41971,22816,25370,3786,3786
VJEC,MEC,MECHANICAL ENGINEERING,15420,24274,53580,63675,24900,51806,58801,58801,27428,38943,42897,112520,77556,77556,59533,98305,24660,38050
VJIT,CIV,CIVIL ENGINEERING,41024,41024,85252,85252,61672,68213,41024,41024,69312,69312,50354,50354,41024,41024,112495,116459,50857,73218
VJIT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),15886,17114,37518,37518,22908,24089,84745,84745,23696,23696,31578,42938,114430,114430,60307,74274,18003,18003
VJIT,CSE,COMPUTER SCIENCE AND ENGINEERING,13284,14329,34279,38750,21588,22940,76189,76189,20704,22117,22665,25524,61503,78220,42879,62093,16512,16890
VJIT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",14542,14848,36935,36935,22139,22907,81482,81482,21696,22201,25079,36234,76848,76848,61475,72875,16820,17181
VJIT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,22934,22934,57622,57622,36149,36149,92684,92684,35768,35768,67919,67919,94186,94186,82393,124550,29517,29665
VJIT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,34966,36115,76557,84985,58722,63254,34966,36115,50672,50672,92234,92234,34966,36115,103654,144094,58384,58384
VJIT,INF,INFORMATION TECHNOLOGY,20579,20579,47075,47075,28863,29615,20579,128054,26700,26924,40793,44956,90151,90151,87146,87146,21631,22444
VJIT,MEC,MECHANICAL ENGINEERING,41362,59708,80552,112015,41996,87147,43237,59708,51515,59708,46438,59708,41362,145057,110540,110540,59677,59708
VJYA,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),107368,107368,107368,107368,107368,107368,107368,107368,107368,150706,107368,107368,107368,107368,107368,107368,107368,107368
VJYA,CSE,COMPUTER SCIENCE AND ENGINEERING,104321,104321,108381,148627,132256,150445,104321,104321,127233,127233,119331,119331,104321,104321,150286,150286,104321,134723
VJYA,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",91887,91887,91887,102673,122028,122028,91887,91887,134185,138442,118471,150441,91887,91887,135762,138372,91887,91887
VJYA,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,110575,110575,110575,150941,110575,110575,110575,110575,149993,149993,110575,110575,110575,110575,140782,148670,110575,110575
